,mean,std,max,tempo_mean,tempo_std,tempo_max,bandwidth,centroid,label
0,0.049436864,0.103157975,0.9954965,157.96204917022675,22.36086434792788,164.0625,413.70251149118553,313.9011051920796,Bunlabelledtest
1,0.048716515,0.056444738,0.36481813,150.88959854014595,2.842170943040401e-14,150.88959854014598,327.31553201578953,269.3120218367183,Bunlabelledtest
2,0.05746606,0.083443634,0.6973964,124.49644062443159,6.3765025171259575,135.11029411764707,380.8385427727204,363.48032412851177,Bunlabelledtest
3,0.040540688,0.07204234,0.78590673,104.19465909723107,18.793152807157593,130.01179245283018,347.23781067166544,276.1352878981478,normal
4,0.02642174,0.04247281,0.5008526,116.00402469422835,9.045657343741436,126.04801829268293,460.3232296821661,385.65814385429167,normal
5,0.038907275,0.0611764,0.8744696,130.59968085786286,1.2437943983124804,132.51201923076923,354.797224058467,276.805924802067,normal
6,0.05178231,0.095879555,0.92553973,91.60402722912333,2.3464994192945503,94.39212328767124,329.46609441578835,226.2152515963401,normal
7,0.07825446,0.13452113,0.9999374,112.02926034897024,2.4614356359245977,118.125,341.53677875621,238.04782470782197,normal
8,0.024117902,0.031083731,0.3188028,143.6470716212449,6.089276388967056,148.7185251798561,364.0653626536718,276.37996586658466,extrastole
9,0.025639001,0.043697033,0.5396011,128.3814625900052,12.397849097087606,141.58818493150685,373.5845402837682,291.9653129351826,Bunlabelledtest
10,0.30423808,0.3524636,0.9941646,122.57297226174519,20.134064628619733,150.88959854014598,358.45738461687824,393.6111323637265,normal
11,0.02533609,0.03518838,0.37385523,112.16138454392377,31.997493411939995,172.265625,420.5443210323435,377.23948520492297,normal
12,0.062761,0.123431705,0.99649704,111.71448636104752,14.93113964555003,132.51201923076923,408.55342379867176,340.2193909106585,extrastole
13,0.025127651,0.04387376,0.42118165,147.65625,0.0,147.65625,456.20216929133034,400.67488156675483,Bunlabelledtest
14,0.026203172,0.033656314,0.6141377,116.33808584905694,23.11420612776252,176.68269230769232,370.1366936371946,297.80571403234717,Bunlabelledtest
15,0.26090068,0.20941266,1.0006397,113.52090052331204,3.3751816249700886,122.31878698224853,273.83820635315715,241.11124683526015,murmur
16,0.04375955,0.08076605,0.8471701,116.96491402687286,6.0924489639976445,144.55856643356643,414.5495829950589,396.66351754740566,Bunlabelledtest
17,0.01911451,0.03425131,0.40285438,110.68927442425291,10.197332548688115,187.92613636363637,508.11421877015306,492.74374248124104,normal
18,0.020755438,0.04763584,0.6163076,118.42746144945997,6.729493205825687,137.8125,404.12622493070927,467.3704807647771,normal
19,0.021100838,0.03722902,0.33116534,142.320537612187,0.4228240173324579,142.56465517241378,502.7322734202971,491.11866912579654,normal
20,0.027764698,0.027092634,0.3765997,119.34236349896175,7.255067337720519,136.8998344370861,345.2711504643121,256.42218522014326,Bunlabelledtest
21,0.05688488,0.10770993,0.99346626,99.8736340104728,2.6460010579718145,102.33601485148515,374.4910346383828,275.8481779051837,extrastole
22,0.03781264,0.058692124,0.9328061,122.09018930748987,13.912817418323534,144.55856643356643,364.7508072521388,308.12277718288897,Bunlabelledtest
23,0.049330264,0.08641498,0.94720864,107.43380525307002,28.861306746230273,206.71875,384.68630736125755,273.98955230819786,murmur
24,0.08618124,0.14398831,1.0001328,103.60196883191956,0.2591331234319761,103.8787688442211,290.16327363624606,201.61118881483438,extrastole
25,0.040540557,0.06912335,0.6966202,125.58227855927701,6.577426175081633,126.8213190184049,424.7866311657204,348.9554246539117,normal
26,0.072653584,0.1457243,0.9998851,112.74793191630961,5.817140292788916,122.31878698224853,376.65708576634546,290.63415909375897,Bunlabelledtest
27,0.016326638,0.01936624,0.5104674,115.9974078920952,9.007296680383586,127.60416666666667,391.02389834479766,328.12951682276616,murmur
28,0.06992409,0.13178073,0.99224055,118.0835235252809,0.16160832519783513,118.125,339.6773664795365,285.40525389422606,normal
29,0.23513034,0.21803446,0.99612355,114.60655552629102,2.5621328735455515,121.59926470588235,309.22165177050925,295.1139231641981,murmur
30,0.014786179,0.016144926,0.15365289,117.23192527947683,0.566637151442932,118.125,418.27840709265064,318.43666265108146,Bunlabelledtest
31,0.03905447,0.060759757,0.55774987,105.42599655109873,0.40764894308200156,106.00961538461539,337.7820290708226,229.47302030504804,Bunlabelledtest
32,0.036944043,0.062478337,0.54407716,114.84375,0.0,114.84375,363.8601970157454,273.0620506766852,normal
33,0.036368057,0.05622787,0.63260084,121.22111635918588,23.889748167497142,165.375,367.6424804885593,313.2205369389624,normal
34,0.12351325,0.12183057,0.9885682,117.5411621949377,5.785496633434158,134.23295454545453,316.95439747657844,284.76696418347547,Bunlabelledtest
35,0.038129896,0.046774156,0.6628125,114.65668663869481,9.850922884750938,148.7185251798561,415.1877851067693,343.36014812670027,murmur
36,0.048893053,0.07999582,0.73104113,125.89882776835789,0.3028414013241323,126.04801829268293,368.5701168535506,288.8952844839971,normal
37,0.06869052,0.12789445,0.9988464,113.26917474007362,1.5054220188401068,116.13412921348315,385.539525319416,289.8125110460086,normal
38,0.057358272,0.11890711,0.99768674,94.05950574934522,1.8264821243881935,95.703125,338.6330368095331,247.56529903812293,Bunlabelledtest
39,0.0889313,0.17814064,1.0002522,129.2018182377848,0.7210578540480898,130.01179245283018,320.4255366034253,244.85485838153704,normal
40,0.053907827,0.10782721,0.99701047,101.00747172114555,1.0609778678378974,107.666015625,362.38987808109454,256.10091945547106,normal
41,0.052686486,0.09848061,0.99965113,171.0678173169579,39.46114671847088,193.19509345794393,391.15719709489605,273.87925833270333,normal
42,0.059162002,0.11993068,1.0000285,101.944911743628,16.274483937676113,129.19921875,322.8418616757029,225.92461469152474,normal
43,0.02053002,0.036023423,0.4253554,125.28409090909092,1.4210854715202004e-14,125.2840909090909,401.33600241229203,345.0411894603429,Bunlabelledtest
44,0.062084574,0.10042626,0.99203646,133.04717875253985,34.51619550424612,170.84194214876032,323.39844863766376,222.65792624092228,normal
45,0.0430738,0.10500261,0.9996273,101.52497466912045,18.942198785252742,134.23295454545453,410.7871942548874,325.566989383724,normal
46,0.08212095,0.1529671,0.9983888,130.63108936198373,4.278114531710186,135.11029411764707,323.10816519527276,239.9105802036139,Bunlabelledtest
47,0.01771275,0.028248465,0.24134688,119.08830884280712,7.145114351040751,126.8213190184049,528.0100312223445,519.0669662150048,normal
48,0.05358302,0.10015649,0.7950553,107.34294842586266,12.770936598990382,139.6748310810811,366.26759168932705,321.37300399893974,normal
49,0.053049542,0.076271676,0.8998541,121.6496942618365,19.050330055185317,161.4990234375,322.2290685016674,223.75657894916552,Bunlabelledtest
50,0.04235635,0.06328216,0.74294937,116.23069650688392,1.5731342476712196,118.125,383.63683054540536,366.28240519882854,murmur
51,0.074567445,0.12503426,0.994305,145.7091462769291,8.838856192961973,150.88959854014598,356.229029432686,309.0585354878922,normal
52,0.048305392,0.08708945,0.93331474,115.87843891781385,15.311949847885982,137.8125,361.75184849285097,267.1269102140652,murmur
53,0.05358645,0.115397744,1.0000656,108.2831652090804,6.775949927045686,118.80387931034483,409.6812602811806,391.9014726423652,murmur
54,0.014480483,0.01753654,0.3301305,121.61323293635407,11.075367905467996,135.11029411764707,497.395085075036,513.1286336519445,normal
55,0.04094739,0.07540676,0.79112226,102.22513064746444,15.899939237943999,137.8125,339.76667408610524,232.9026180252718,Bunlabelledtest
56,0.022843607,0.029625641,0.55494255,119.23996449908735,15.008153893612436,140.625,462.5619842360307,432.9379492106019,normal
57,0.065563075,0.070849046,0.6343485,125.13292807801493,1.0479922799960086,126.04801829268293,343.9293348280007,310.00554642148364,murmur
58,0.042273335,0.04935081,0.45287102,156.60511363636357,5.684341886080802e-14,156.60511363636363,364.4305351174143,280.2435819648491,normal
59,0.010306816,0.0150698,0.622449,119.37390780344668,14.656601396135756,179.7554347826087,430.0497925622792,405.11754263176647,normal
